_id,LoopsGuide,Loop,TourNum,OrderNum,LoopTourName,LoopTourURL,TourLabel,SiteName,Neighbourhood,TourType,Duration,EntryType,Interests,DirectionsTransit,DirectionsCar,Description,Address,Latitude,Longitude,ExternalLink,ImageCredit,ImageCreditExternalLink,ImageAltText,ImageURL,ThumbURL,ImageOrientation,test1,test2,test3,ObjectId,geometry
2972,Etobicoke,2,2,22,Islington Village: History in Art,NA,NA,Etobicoke Township,Village of Islington,NA,NA,Did you know?,History,NA,NA,"In 1967, Etobicoke was transformed politically from a township to a borough and in 1983 to a city. Etobicoke was one of five surrounding municipalities that were amalgamated with the City of Toronto in 1998.",4946 Dundas St. W.,NA,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Etobicoke_locator.png/1024px-Etobicoke_locator.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Etobicoke_locator.png/1024px-Etobicoke_locator.png,Landscape,NA,NA,NA,287,"c(-79.529336, 43.648099)"
2973,Etobicoke,2,2,23,Islington Village: History in Art,NA,NA,The Pub with No Beer (2009),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"The mural depicts the prohibition era (191627) with a truck only picking up empty pop bottles outside of the old Islington Hotel. The Islington Hotel, later called the Islington House or simply The Izzy, was a popular pub and meeting point right up until its 1986 demolition.",4946 Dundas St. W.,NA,NA,NA,NA,NA,"An early red flatbed truck with a load of wooden crates with green bottles, two men posing alongside the truck and a third man standing on top of the flatbed. The truck is in front of a wooden building with handin flowers along the porch",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/ThePubwithNoBeer.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/ThePubwithNoBeer.jpg,Portrait,NA,NA,NA,288,"c(-79.529453, 43.648166)"
2974,Etobicoke,2,2,20,Islington Village: History in Art,NA,NA,Timeline: Islington Then and Now (2006),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"The timeline reflected in this mural provides a glimpse into three different stages of village development from the artist's perspective. The mural begins on the left with the village's original shop, Dunn's General Store, which sold groceries and hardware and housed Islington's post office. The middle of the streetscape morphs into the 1950s, with cars driving on a paved Dundas Street. The flowering catalpa trees lining the street in the mural were planted by a local resident and market gardener in the early 20th century; they were removed when Dundas was widened.  At the right side of the mural is the 2006 streetscape featuring the building on which the mural is painted.",4959 Dundas St. W.,NA,NA,NA,NA,NA,"This painted mural starts with an early sepia-tone streetscape to the left, then turns in to a black and white roadscape with 1950s cars in the middle, and then pedestrians walking along a present-day sidewalk in full colour.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/TimelineIslingtonThenandNow.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/TimelineIslingtonThenandNow.jpg,Landscape,NA,NA,NA,289,"c(-79.529576, 43.647604)"
2975,Etobicoke,2,2,21,Islington Village: History in Art,NA,NA,Briarly - Gone but not Forgotten (2007),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"Now demolished, Briarly House is remembered as a beautiful mural. Briarly was named after the briar roses that once adorned its gardens. This Regency-style cottage, dually known as the Gunn House and Briarly, was built in the 1830s just east of Montgomery's Inn. A mere ten years later, it was redesigned in a Neo- Renaissance style, before its destruction in 1989. The Montgomery family owned the property for roughly 15 years (1970-1985). Kuna emphasizes that this is not a mournful reflection on lost history, but considers it an example of the enduring power of home and family.",4937 Dundas St. W.,NA,NA,NA,NA,NA,A painted mural of a large white two-storey house with a women with a green parasol and a child standing on the garden path in front.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/BriarlyGoneButNotForgotten.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/BriarlyGoneButNotForgotten.jpg,Landscape,NA,NA,NA,290,"c(-79.529184, 43.647996)"
2976,Etobicoke,2,2,25,Islington Village: History in Art,NA,NA,The Faces of Islington (2013),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,The demographics of a community make up a large part of its cultural character. The changing settlement history in the Village of Islington is seen here through the faces and design patterns on this mural. The panorama of children represented in the mural was painted from photographs of children who attended Islington Public School from 1883 to 2013.,4909 Dundas St. W.,NA,NA,NA,Ann Brokelman,NA,A painted mural of a class photo that changes throughout different  to the present from left to right.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/TheFacesofIslington.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/TheFacesofIslington.jpg,Landscape,NA,NA,NA,291,"c(-79.528421, 43.648763)"
2977,Etobicoke,2,2,26,Islington Village: History in Art,NA,NA,Faith of Our Fathers 2 (2009),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"The Islington United Church featured in this mural has a very long history in the community. As early as 1815 ministers on horseback, also known as circuit riders, travelled between communities to help with spiritual matters and needs. The mural features the face of one of the well-known circuit riders, Dr. Stewart East, who rode up the steps of the church in its current location (25 Burnhamthorpe Rd.) in a public dedication ceremony.",4901 Dundas St. W.,NA,NA,NA,NA,NA,"A painted mural shaped like an arched church window with two scenes. The upper sceen of people sitting in fron tof a church in mid-construction, and the bottom scene of a man on a horse reading from a book with two families listening alongside.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/FaithofOurFathers.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/FaithofOurFathers.jpg,Portrait,NA,NA,NA,292,"c(-79.528325, 43.648972)"
2978,Etobicoke,2,2,28,Islington Village: History in Art,NA,NA,Arts Etobicoke,Village of Islington,NA,NA,Destination,"Art, Community",NA,NA,"For over 40 years, Arts Etobicoke has been finding innovative ways to address the need for sustainable cultural opportunities in the community. The organization delivers needs-based programming for all ages and abilities through high-quality programs that are not only interesting and fun, but grow out of a need from the community we serve. Members are provided with networking opportunities, workshops, free resources, meeting and storage space, promotion and communications. Arts Etobicoke promotes artists and advocates for the arts, seeking to build a vital creative footprint that impacts the daily lives of Etobicoke residents. In 2015, Dancing in the Third Act, an Arts Etobicoke and Lakeshore Arts-led Signature Project of the Cultural Hotspot, engaged local seniors in intensive dance training with choreographer Randy Glynn and staged public performances.",4893a Dundas St. W.,NA,NA,https://www.artsetobicoke.com/,Illustration by Salini Perera,NA,"A small storefront with a maroon awning and a sign with a logo reading: ""Arts Etobicoke""",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/ArtsEtobicoke.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/ArtsEtobicoke.jpg,Landscape,NA,NA,NA,293,"c(-79.528188, 43.649106)"
2979,Etobicoke,2,2,29,Islington Village: History in Art,NA,NA,The Art Alley Mural Project (2009),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"This poetic mural interprets the Article 13 of the Universal Declaration of Human Rights (""Everyone has the right to freedom of movement.""). Toronto's then Poet Laureate Dionne Brand wrote a poem based on this article. Artist Susan Harrison based the mural's design on the poem and painter William Lazos executed it with assistance from volunteers - art classes were held to provide a learning opportunity for youth during the process.",4889 Dundas St. W.,NA,NA,NA,NA,NA,"A mural with an strea of white on black and Article 13 of the Universal Declaration of Human Rights written in full on the side, and other literary writings in red along the side, including about the passenger pigeon.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/TheArtAlleyMuralProject.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/TheArtAlleyMuralProject.jpg,Landscape,NA,NA,NA,294,"c(-79.528231, 43.649188)"
2980,Etobicoke,2,2,30,Islington Village: History in Art,NA,NA,The Manse Committee (2010),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"This mural provides an inside peek at the typical interior of a building and manse in 1888. The manse, or ministers residence, depicted here is that of Islington Methodist, which later became the United Church. It features the Manse Committee, a group that provided recommendations to the ministers wife on how to run her house. The committee also conducted inspections to ensure that the residence was up to their standards of cleanliness. The mural also depicts 1888 minister Reverend Richard Bowles taking part in afternoon tea with the Committee Chair while his wife prepares food in the kitchen.",4879 Dundas St. W.,NA,NA,NA,NA,NA,"A painted mural that depics the interior of a turn of a turn-of-the-century home with two floors, including a kitchen, dining area, bedroom and office which are occupied by a family and two staff.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/TheManseCommittee.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/TheManseCommittee.jpg,Landscape,NA,NA,NA,295,"c(-79.527935, 43.649426)"
2981,Etobicoke,2,2,32,Islington Village: History in Art,NA,NA,Islington United Church,Village of Islington,NA,NA,Destination,"History, Architecture",NA,NA,"The congregation was established in 1818 as a Methodist society, originally meeting in congregants homes. In 1843, a church was built on the east side of the Islington Burying Grounds on land donated by Amasa Wilcox. The church was originally known as the Wilcox Methodist Chapel. In 1887, a new redbrick church was built for the small farming hamlet, but as the congregation continued to grow over the next half-century, a larger church was needed. Then, in 1949, this beautiful stone building with modern Gothic architecture was opened. The Methodist Church of Canada joined with the Presbyterian Church and Congregational Church, and Islington Methodist Church became Islington United Church in 1925.",25 Burnhamthorpe Rd.,NA,NA,NA,Illustration by Salini Perera,NA,An illustration of a stone church with a large arched window surrounded by trees.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/IslingtonUnitedChurch.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/IslingtonUnitedChurch.jpg,Landscape,NA,NA,NA,296,"c(-79.530089, 43.649374)"
2982,Etobicoke,2,2,31,Islington Village: History in Art,NA,NA,"Battersby's March, 1813 (2012)",Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"This mural depicts Lieutenant Colonel Francis Battersby leaving Toronto (then known as York) on July 29, 1816, along Dundas Street with his Canadian soldiers to secure Burlington Heights from the threat of an American naval attack. This action discouraged the enemy from attacking Burlington Heights. However, having fewer troops left York vulnerable, setting the stage for a second American attack on July 31, 1813.",4914 Dundas St. W.,NA,NA,NA,NA,NA,"A painted mural of Canadian troops from 1813 with red coats and green feather caps marching behind two men on horseback with green coats. In the front, a soldier with an axe and brown apron points toward the distance.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/BattersbysMarch.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/BattersbysMarch.jpg,Portrait,NA,NA,NA,297,"c(-79.529041, 43.649089)"
2983,Etobicoke,2,2,33,Islington Village: History in Art,NA,NA,Portraits From Our Past (2008),Village of Islington,NA,NA,Destination,"Art, Mural",NA,NA,"Painted by Manitoba artist Sarah Collard, this mural is based on historical photographs of the Village of Islington. This mural can be seen as four separate smaller murals, each a vignette of daily life from the village's past. The far left mural shows the Bigham family orchard in 1917 at harvest time. The top-centre mural shows Walter Moorhouse's family in front of their house on MacPherson Avenue (now Aberfoyle Crescent). Walter Moorhouse was an amateur photographer whose many photographs still survive in the Archives of Ontario. The bottom-centre mural shows the Appleby family's 1917 Chevrolet with passengers Mary Appleby and her parents. The far right mural shows Charles Nelson, the village shoemaker from about 1895 to 1916.",4884 Dundas St. W.,NA,NA,NA,NA,NA,"A painted mural of four wood framed panels with panels depicting seven apple pickeres posing with their apples, a family sitting on a porch, a family in a car from 1917, and a shoe maker at work.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/PortraitsfromourPast.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/PortraitsfromourPast.jpg,Landscape,NA,NA,NA,298,"c(-79.528292, 43.649524)"
